timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.71028E+12,375, /notifications/get-notifications,200,OK,Test Thread Group 1-85,text,TRUE,,561,364,100,100,http://172.167.242.26/notifications/get-notifications,375,0,0
1.71028E+12,376,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-90,text,FALSE,,355,438,100,100,http://172.167.242.26/dashboard/get-user-report-data,376,0,0
1.71028E+12,436,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-100,text,FALSE,,355,448,100,100,http://172.167.242.26/dashboard/get-user-report-data,436,0,0
1.71028E+12,435, /logs/get-daily-log,200,OK,Test Thread Group 1-3,text,TRUE,,616,357,100,100,http://172.167.242.26/logs/get-daily-log,435,0,0
1.71028E+12,377,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-74,text,TRUE,,620,384,100,100,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c5102b,377,0,0
1.71028E+12,377,/logs/fetch-all-habits,200,OK,Test Thread Group 1-93,text,TRUE,,410,352,100,100,http://172.167.242.26/logs/fetch-all-habits,377,0,0
1.71028E+12,388,/exercise/get-workouts,200,OK,Test Thread Group 1-42,text,TRUE,,524,354,100,100,http://172.167.242.26/exercise/get-workouts,388,0,0
1.71028E+12,436,/exercise/get-workouts,200,OK,Test Thread Group 1-95,text,TRUE,,524,354,100,100,http://172.167.242.26/exercise/get-workouts,436,0,0
1.71028E+12,433,/exercise/get-workouts,200,OK,Test Thread Group 1-83,text,TRUE,,519,356,100,100,http://172.167.242.26/exercise/get-workouts,433,0,0
1.71028E+12,391,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-13,text,TRUE,,622,374,100,100,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c50ff6,391,0,0
1.71028E+12,393,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-69,text,FALSE,,355,438,100,100,http://172.167.242.26/dashboard/get-user-report-data,393,0,0
1.71028E+12,416, /notifications/get-notifications,200,OK,Test Thread Group 1-17,text,TRUE,,561,362,100,100,http://172.167.242.26/notifications/get-notifications,416,0,0
1.71028E+12,441,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-35,text,TRUE,,624,384,100,100,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c5105c,441,0,10
1.71028E+12,430,/exercise/get-workouts,200,OK,Test Thread Group 1-82,text,TRUE,,524,362,100,100,http://172.167.242.26/exercise/get-workouts,430,0,12
1.71028E+12,430,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-84,text,TRUE,,1052,386,100,100,http://172.167.242.26/exercise/get-workout-by-id/65f05961ea6c5d9b67c5196f,430,0,0
1.71028E+12,430,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-28,text,FALSE,,355,440,100,100,http://172.167.242.26/dashboard/get-user-report-data,430,0,0
1.71028E+12,376,/exercise/get-workouts,200,OK,Test Thread Group 1-50,text,TRUE,,524,360,100,100,http://172.167.242.26/exercise/get-workouts,376,0,0
1.71028E+12,437,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-63,text,FALSE,,355,440,100,100,http://172.167.242.26/dashboard/get-user-report-data,437,0,11
1.71028E+12,335, /notifications/get-notifications,200,OK,Test Thread Group 1-54,text,TRUE,,561,372,100,100,http://172.167.242.26/notifications/get-notifications,335,0,0
1.71028E+12,343,/logs/fetch-all-habits,200,OK,Test Thread Group 1-21,text,TRUE,,410,355,100,100,http://172.167.242.26/logs/fetch-all-habits,343,0,0
1.71028E+12,372,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-77,text,FALSE,,355,440,100,100,http://172.167.242.26/dashboard/get-user-report-data,372,0,0
1.71028E+12,422,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-79,text,TRUE,,947,384,100,100,http://172.167.242.26/exercise/get-workout-by-id/65f05961ea6c5d9b67c513de,422,0,0
1.71028E+12,422, /notifications/get-notifications,200,OK,Test Thread Group 1-91,text,TRUE,,561,372,100,100,http://172.167.242.26/notifications/get-notifications,422,0,0
1.71028E+12,476, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-26,text,TRUE,,1108,455,100,100,http://172.167.242.26/dashboard/get-workout-historic-data,476,0,0
1.71028E+12,464, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-5,text,TRUE,,1017,458,100,100,http://172.167.242.26/dashboard/get-workout-historic-data,464,0,0
1.71028E+12,458, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-61,text,TRUE,,1281,445,100,100,http://172.167.242.26/dashboard/get-workout-historic-data,458,0,0
1.71028E+12,702, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-51,text,TRUE,,1514,449,100,100,http://172.167.242.26/dashboard/get-workout-historic-data,702,0,12
1.71028E+12,427,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-31,text,TRUE,,619,380,100,100,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c50fbd,427,0,0
1.71028E+12,374,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-38,text,TRUE,,619,378,100,100,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c510a0,374,0,0
1.71028E+12,332,/logs/fetch-all-habits,200,OK,Test Thread Group 1-73,text,TRUE,,405,352,100,100,http://172.167.242.26/logs/fetch-all-habits,332,0,0
