timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1710274650695,51,/dashboard/get-user-report-data,400,Bad Request,Test Thread Group 1-20,text,false,,355,440,20,20,http://172.167.242.26/dashboard/get-user-report-data,51,0,0
1710274650696,50,/exercise/get-workouts,200,OK,Test Thread Group 1-17,text,true,,524,362,20,20,http://172.167.242.26/exercise/get-workouts,50,0,0
1710274650697,66,/logs/fetch-all-habits,200,OK,Test Thread Group 1-16,text,true,,410,355,20,20,http://172.167.242.26/logs/fetch-all-habits,66,0,0
1710274650699,65, /notifications/get-notifications,200,OK,Test Thread Group 1-10,text,true,,561,362,20,20,http://172.167.242.26/notifications/get-notifications,65,0,0
1710274650716,47,/logs/get-log-ids,200,OK,Test Thread Group 1-18,text,true,,2731,351,20,20,http://172.167.242.26/logs/get-log-ids,47,0,0
1710274650716,47, /exercise/get-workout-ids/pull,200,OK,Test Thread Group 1-7,text,true,,2731,362,20,20,http://172.167.242.26/exercise/get-workout-ids/pull,47,0,0
1710274650636,134, /dashboard/get-workout-historic-data,200,OK,Test Thread Group 1-6,text,true,,1410,443,20,20,http://172.167.242.26/dashboard/get-workout-historic-data,134,0,0
1710274650724,46, /logs/get-daily-log,200,OK,Test Thread Group 1-3,text,true,,621,359,20,20,http://172.167.242.26/logs/get-daily-log,46,0,0
1710274650726,44,/logs/get-log-by-id/:id,200,OK,Test Thread Group 1-13,text,true,,617,386,20,20,http://172.167.242.26/logs/get-log-by-id/65f05960ea6c5d9b67c50f30,44,0,0
1710274650726,45, /notifications/get-notifications,200,OK,Test Thread Group 1-1,text,true,,561,364,20,20,http://172.167.242.26/notifications/get-notifications,45,0,0
1710274650719,51,/logs/get-log-ids,200,OK,Test Thread Group 1-15,text,true,,2731,355,20,20,http://172.167.242.26/logs/get-log-ids,51,0,0
1710274650729,54,/exercise/get-workout-by-id/:id,200,OK,Test Thread Group 1-2,text,true,,1125,384,20,20,http://172.167.242.26/exercise/get-workout-by-id/65f05961ea6c5d9b67c51183,54,0,0
